"ID","GSM30361","GSM30362","GSM30363","GSM30364","GSM30365","GSM30366","GSM30367","GSM30368","GSM30369","GSM30370","GSM30371","GSM30372","GSM30373","GSM30374"
"204104_at",125.5,61.5,130.5,98.9,88.2,54.4,192.7,163.5,96.5,106.2,76.3,36.2,107.4,66.7
"204105_s_at",141.1,59.7,240.4,138.9,171.8,15.3,310,168.9,15,158.5,90,54.2,57.9,45.6
"204106_at",330.3,342.1,254.3,208.5,219.5,203.2,322.1,401.7,185.4,296.2,125.1,170.5,336.6,98.6
"204109_s_at",353.5,327.5,449.4,349.2,165,340.5,249.9,202.4,271,124.5,223.7,347,181.9,307.5
"204112_s_at",429,675.4,677.6,1068.1,605.8,590.1,2471.7,302.3,784.6,275.3,223.6,327.4,499.3,16.8
"204114_at",144.7,38.7,40.6,89.6,43.6,78.7,62.4,130.9,99.5,88.7,88.9,151.6,83.5,78.1
"204115_at",362.5,565.8,439,693.1,896.1,1268.4,5534.4,720,1682.9,1180.6,1862.1,227.3,703.3,80.5
"204116_at",5878.9,3574.6,3199.5,3220.4,1751.4,2168,880.5,2445.3,1618,3596.6,3129,3600.3,5392,3415.7
"204118_at",7070.4,8021.7,7104.6,6954.2,5499.4,7471.2,2278.6,5428.6,4397,6480.8,3290.8,5345.2,7680.1,1807.8
"204120_s_at",112.3,90.5,94.8,112.7,214.1,81.7,362.5,37.3,111.1,55.4,63.4,53,36.4,142.1
"204121_at",442.1,121.4,46.6,111.9,182.5,303.9,491.6,356.4,120.5,352.7,187.2,576.2,92.1,298.1
"204122_at",3974.3,7876.8,7235.4,6548.9,10085.9,12287.4,1933,13680.2,12100.1,8601.1,7083.9,12631.3,8067.7,6562
"204124_at",52.4,79.1,28.3,25.9,105.4,187.1,42.4,159.8,114.3,8.9,99.4,112,28.3,68.2
"204126_s_at",15.4,7.2,6.6,20.9,14.3,7.4,77.4,14.7,56.6,138.6,41,32,8.1,280.9
"204127_at",401.4,313.6,281.9,271,420.3,414.9,446.5,122.8,183.2,400.6,294.4,243,234.8,421
"204129_at",139.3,222.4,97.5,99.7,140.1,74.5,216.9,38.2,162,202.9,173.1,185.8,75.3,58.1
"204130_at",16.8,10.2,23.8,14.1,148.8,5.9,78.1,27,19.2,15.6,14.8,108.4,48.5,13.4
"204131_s_at",194.2,214.7,280.2,267.4,918.3,1583.2,409.2,1320.9,560.7,1179.5,1104,1266,416.5,909.1
"204133_at",70.2,94.3,61,14.4,16.5,49.8,84.3,16.6,16.9,26.9,11.5,18.4,67.6,8.5
"204134_at",53.3,34.1,29.1,60.3,21,28.7,50.4,39.6,103.1,83.2,277,27.7,20.1,19.3
"204135_at",95.5,42.8,100,91.6,55.3,62.2,235.1,110.5,97.8,68.1,71.4,10.6,36.5,25.9
"204136_at",78.1,51.1,65.1,67.2,10.8,16.8,365.4,167.4,74.2,150.8,127.7,123.6,131.9,94.3
"204137_at",362.9,379.1,214.4,196.8,239.1,242.8,33.7,147.7,163.3,149,159.9,92.2,225.8,77.5
"204140_at",177.8,170.6,124.1,233.5,201.5,326.6,353.4,659.6,370.8,360.9,1042.7,422,196.2,647.8
"204143_s_at",262.2,215.7,235.7,302.2,250,52.5,231,145.4,203.6,141.4,191.8,73.5,233.6,314.4
"204144_s_at",102.7,54.3,75.3,76.7,105.2,11.1,221.7,172.3,31.5,68.9,61.1,60.8,96.7,63.3
"204145_at",549.6,698.4,562.7,495.7,708.5,633.9,1022.2,605.3,428.4,485.7,524.6,419.3,584.1,377.4
"204146_at",61.2,138.1,92.3,75,142.9,83.3,326.3,42.8,90.2,126.3,86.4,68.5,75.9,669.9
"204147_s_at",99.1,51.3,56.2,76.4,18.8,211.3,149.1,212.5,68.3,130.8,96.8,265.1,45.3,212.9
"204149_s_at",42.6,47.1,79.5,7.7,12.2,11.6,14.4,15.7,24.4,33.3,73.3,10.9,78.2,128.7
"204151_x_at",462.6,272.7,236.2,234.2,336.1,250,278.7,175,267.1,231.4,191.6,778.3,177.1,547.9
"204153_s_at",1103.6,986.5,1220.5,1150.4,840.3,1040.5,362.9,806.1,1481.7,1485.8,990.2,703.1,1444.4,713.5
"204154_at",28.2,72.1,73.6,96.8,49,23.7,130.8,124.2,38.4,70.2,174.2,39.8,88.8,63.5
"204158_s_at",763.8,1243.2,1141.4,1246.5,2022.6,1996.1,864,3113.8,2949.3,2382.5,1946.3,2005.5,1939.8,2701.6
"204159_at",104.8,152.6,117.5,162.7,169.1,129.8,497.3,148.5,176,233.2,332.9,404.1,266,472.8
"204161_s_at",375.7,269.5,152.7,173.7,164.8,73.5,134.2,71.4,78.2,75.4,93.9,86.1,169.3,351.2
"204162_at",85.2,109.3,58.2,71.4,119,108.9,258.1,129.8,46.9,86,127,107.2,164.1,138.3
"204163_at",19.9,11.9,5.7,16.8,13.8,74.1,8.4,80.6,7.2,11.1,5.5,55.5,3,16.1
"204164_at",554.2,601.1,720.8,826.1,570,443.2,386.5,702.4,806.5,938.9,1020.7,778.7,976.6,1453.5
"204165_at",99.7,88.9,74.1,58.2,57.3,141.8,1398.2,128.5,116.8,142.1,256.3,95.1,110.9,73.8
"204168_at",466.7,248.8,390.8,427.5,426.8,349.5,577.1,230.1,452.7,291.1,388.2,464.7,339,378
"204169_at",486.4,360.7,486.5,593.8,664.4,672.5,616,1216.4,1353.1,681.3,713.9,1245.4,616,928.1
"204170_s_at",137,323.7,280,169.5,343.1,364.6,1074.5,282.2,164.8,395.8,327.4,187.3,428.5,825.8
"204171_at",190.2,288.3,262.2,245.3,150.8,107.2,476.2,110.1,144.8,150,195.2,148.9,191.7,123
"204172_at",734,465.5,419,491.3,303.7,229.9,351.5,189.4,219,242.1,220.9,110.4,309.6,388.9
"204173_at",66.3,157.5,179.6,130.1,254.9,229.5,156.8,270.3,177.3,305.5,237.4,180.7,187.4,211.3
"204174_at",3458.2,2964.8,2754.1,2495.6,4314.7,4423.1,414.9,8592.2,3797.8,8039.8,10226.4,19607.3,3044.9,9808.1
"204175_at",141.2,204.2,215.1,194.7,330.5,219,308.4,255.5,298.3,338,194.9,115.7,213.3,171
"204176_at",261.7,264.5,265.5,375.3,55.2,59.8,266.1,1.9,124.6,50.1,58,67.1,143.5,100.2
"204178_s_at",446.8,403.4,471.8,470.2,404.3,198.8,36.6,40.6,354.9,442.8,329,238.4,452.9,356.3
"204179_at",239.9,113.7,24.1,142.5,42.4,72.4,76,269.7,198.3,202.2,108.6,103.8,99.3,89.5
"204184_s_at",130.3,205.2,136.9,149.8,224.1,228.5,140,183.7,143.2,84.4,96.8,113.9,52.2,68.7
"204186_s_at",591.2,487.8,518.6,517.8,250,187.2,346.7,85.2,271.8,146.3,215.3,99.1,134.8,123.7
"204187_at",230.7,213.5,129.5,105.4,318.9,366.3,70.9,293.8,586.4,909.3,1329.4,1935.2,177.9,538.2
"204189_at",91.3,31,31.2,54.2,37.8,27.3,26.2,43.5,32.2,71,49.8,66.4,34.7,38.7
"204190_at",597,753.1,544.6,745,182,215.6,311.3,465.3,291.2,273.8,269.4,203.3,549.7,321.2
"204191_at",340.7,180.7,198.3,176,154.5,47,159,185.7,116.4,125.1,140.8,270.4,74.1,179.5
"204192_at",1702.3,2355,3228.3,2661.8,2027.7,2321.9,347.6,2349.9,2849.4,2188.9,1345.5,1788.8,1615.6,2757.4
"204193_at",2105.1,1269.9,2492.1,1779.6,1703,1020.9,573.6,1182.4,1671.3,1360.1,994.9,1184.6,1488.7,909.8
"204194_at",756,993.9,1376.7,887.1,1028.6,891.8,1333.4,1210.4,1379.6,691.9,1171.1,969.6,1295.1,891.9
"204195_s_at",34.2,71.7,44.9,31.1,45.9,61.6,154.7,127.8,69.5,31,30.2,61.9,41.3,50.5
"204197_s_at",2595.8,2261.5,1481.6,1349.3,1314.1,911.4,353.4,1010.9,584.2,955.1,829.2,447.7,4254.8,535.1
"204199_at",166,69.2,121.2,120.1,76.3,18.6,72.1,25.1,36.8,33,35.9,17.4,131,41.1
"204200_s_at",72.8,26,22.4,51.4,17,12.7,41.8,61.1,53.6,35.5,14.9,26.4,20.6,16.2
"204201_s_at",116.3,63.1,47.1,57.5,28.3,45.8,145.5,119.3,53.1,48.7,37,29.8,46.1,24.7
"204203_at",248.9,425.4,336.1,400.2,404.1,342.1,232.8,251.7,480.2,325.7,252.4,314,277.8,228.8
"204204_at",648.2,1812.9,856.4,984.7,731.6,1665.3,1045.6,1135,1781.5,936.6,1425.5,2168.2,663.2,867.8
"204205_at",1403.2,2262.7,1238,1310.8,1161,1192.4,3562,885.4,497.4,1368.7,564.7,411.7,2455,167.7
"204206_at",1006.1,551.5,662,708.3,630.9,543.9,2202.8,534.3,892,561,543.8,574.2,568.8,501.5
"204207_s_at",647.7,649.7,483,530.9,266.2,281.8,44.5,196.3,286.8,256.2,243.8,238,317.7,254.7
"204209_at",602.9,584.6,511,505.4,330.5,230.4,475.3,522.9,423.3,353.6,435.3,593.2,425.7,563.9
"204211_x_at",42.4,270.9,152.2,128.8,273.1,411.4,614.3,374.7,89,264.2,129.3,282.9,97,252
"204212_at",275.4,436.9,328.2,467.1,357.2,171.1,169.1,401,496.1,529.8,330.9,339.1,331.7,348.9
"204213_at",84.9,59,147.4,154.8,104.1,95.5,45.2,191.8,85.6,68,43.3,40,39.4,68
"204214_s_at",426.8,716.1,726.1,806.3,1011.4,1349.9,932,1214,986,954.4,1401.9,1097.1,874.4,1299
"204219_s_at",1364.9,1399.6,1724.5,1704.8,1807.6,1867.9,2245.2,1862,1267.3,1836.2,1985,2474.4,1685.1,1803.2
"204220_at",2278.9,3079.4,2843.4,3092.4,5004.2,4334.6,2555.1,7518.4,3433.7,4296.5,5008.5,9578.1,3529.6,4896.9
"204222_s_at",1073.8,1283.4,1079.2,1028.9,945.6,1214.5,155.2,1103.9,954.7,614.2,964.4,995.9,863.7,313.8
"204224_s_at",3268.9,5017.3,1916.9,2101.8,2086.7,1535.6,2762.1,2959.2,1199.2,1996.5,1203.9,1717.9,2920.8,1068.8
"204225_at",314.5,333.6,336.2,357.9,370.5,368.7,492.4,301.8,371.2,451.5,545.5,766,271,678.5
"204226_at",241.8,211.1,264,232.7,239.2,124.6,444.7,167.1,209.1,123.1,206.7,304.8,218.3,457.8
"204228_at",240.9,366.8,301.9,385.7,225.8,236.8,57.4,72.1,89,246.9,153.4,137.6,330.4,172.5
"204230_s_at",1052.3,299.8,109.6,149.9,361.3,304,235.9,359.1,222.3,36.1,118.4,305.7,103.9,67.4
"204231_s_at",43.3,26.6,116.7,188.8,42,37.4,67.7,147,113.4,369.2,80.7,59.8,36.1,198.8
"204232_at",3557.8,6978.6,6008.1,4492.7,7114.3,9091.3,1462.6,14951.7,5491,5103.2,8407.8,12866.7,4336.6,5534
"204233_s_at",107.4,12.3,76.7,65.1,37.7,23.6,46.4,9.6,14.3,23.8,15.1,24.9,7.8,208.8
"204234_s_at",280.4,411.1,397.7,363.5,180.1,144.8,234.7,161.6,137.8,148.1,135.2,80.6,358.5,123.9
"204239_s_at",60.6,54.9,87.4,102,116.4,117.1,314,200.8,86.6,69.2,30.1,41.7,164,75.9
"204241_at",67.1,125.1,139.8,212.8,175.9,96.8,369.6,59.6,229.5,178.9,156,124.1,171.1,187.9
"204243_at",429.7,452,431.5,445.7,356.8,198.5,374.5,393.1,470.4,323,449.2,544.1,464.1,791.6
"204244_s_at",275,296,326.3,268.9,246.2,150.2,283.7,85.5,112.9,130.3,184.9,38.8,247.7,215.4
"204245_s_at",288.3,292.3,320,306.9,254.4,221.6,325.9,247,226.6,330.7,184.3,232.4,223.3,170
"204246_s_at",2121.8,1038.2,992.3,1012.6,1130.8,822.7,623.3,1048.6,1366.4,1038.2,761.2,877.1,1270.4,1336.1
"204247_s_at",109.9,170.2,127.5,119.9,149.4,83.3,44.9,238.7,254.6,278.9,116.2,77.3,114.3,100.7
"204249_s_at",1051.7,2008.9,1232.3,1567.9,2149.8,2193.1,858.5,2401.6,2069.1,1951.7,1650.2,2337.5,1441.6,2001.7
"204252_at",350.3,407,336,454.6,607.9,456.1,872.6,438.6,237.1,281.1,450.3,348.6,472.4,1139.7
"204254_s_at",232.9,406.5,210.6,296.9,346.2,422.8,1088.1,388,531.4,363,427.8,527.6,192,214.1
"204257_at",258.5,342.8,233.9,262.1,265,428.8,248.6,72.8,339.9,690.9,252.3,760.9,229.2,264.3
"204258_at",856.9,1057.2,876,995,492.5,428,519.2,339.9,427.1,319.1,599.4,616.3,611,841.5
"204259_at",132.9,178.7,174.9,118.7,123.9,22.2,216.7,31.3,157,149.6,129.1,35.1,40.7,127.9
"204260_at",95.3,58.7,68.8,86.4,54.1,89.6,519.2,116,45.6,146.1,104.6,108,87.3,57.2
"204261_s_at",131.4,135.4,122.3,116.6,130.6,253.2,135.7,17.1,173.9,179.4,87,184.8,174.7,96.8
"204264_at",175.7,160.2,153.8,165.8,161.6,207.6,285,71.3,118.3,68.1,82.8,150.3,151.5,184.7
"204265_s_at",2117.2,2000.8,2505.9,2201.6,3664.9,2887.5,458.5,5952.7,3706.7,4587.4,5193.8,6708.4,2331.1,4796.2
"204268_at",96.1,191.4,212,208,258.9,190.6,42.4,29.3,179.3,172.8,201.6,212.2,195.7,145.6
"204269_at",533,1183.8,1337.4,856.4,1269.8,1226.9,677.3,486.6,472.4,1020.6,1137.9,677.1,1033.2,1172.2
"204271_s_at",94.8,38.4,53,46.2,65.6,124.4,40.9,84.8,77.8,66.8,73.1,64.4,12,24.4
"204272_at",251.3,114.4,220.2,245.2,78.2,187.3,273.7,175.2,190.2,291.6,118.5,301.8,184.7,172.9
"204274_at",939.2,712.5,773.2,840.2,532.6,431.3,3062.6,321.4,544.6,479.1,245.5,204.2,666.4,249.3
"204275_at",345.9,166,164.6,221.2,114.2,98.6,14.1,84.2,174.9,190.7,120.9,76.4,303.5,119.3
"204276_at",192.7,247.7,312.2,167.2,210.5,324.9,138.2,133.4,486.8,234,167.8,177.4,288.8,153.2
"204279_at",2169.1,5474.2,3492.2,2869,3045.4,2830.3,804.3,3062.2,2609.2,6798.6,2479.1,2528.7,4137.1,1860.6
"204283_at",300.7,363.9,366.5,404.6,284.7,249.3,124.3,122.2,276.7,247.9,137.8,121.8,275,166.5
"204284_at",98.7,84.3,153.9,134.1,145.3,80.1,213.4,193.2,82.9,173.2,82.4,37,104.9,115.9
"204286_s_at",113.4,135.2,186.6,190.6,144.8,52.2,232.7,43.6,130.8,80.5,48.7,57.4,109.5,72.2
"204287_at",161.1,151.1,199,263.8,314.5,180,210.4,118.9,281,201.6,233.5,251.6,236.7,156.1
"204294_at",470,391.5,439.6,535.1,425.5,266,231.6,291.3,174.8,494.8,253.2,444.6,386.7,435.1
"204295_at",779,923.8,1170.6,1126.9,1356.9,1230.6,1681.5,1062.4,1273.1,983.5,893,893.3,1164.7,683.4
"204296_at",114,50.6,49.4,62.9,29.6,15.9,20.4,54.7,13,15.8,75.9,14.9,45.1,13.9
"204297_at",433.5,560.6,432.2,451.6,401.3,477.7,1003.5,476.8,364.1,345.6,364.3,471.2,526.3,397
"204299_at",519.4,447,513.8,482.7,200.8,196.9,733.8,80.7,169.5,196.6,232.7,133.5,380.7,264.7
"204300_at",204.2,189.6,146.6,81.3,254.7,318,69.8,52.6,118.7,247.2,47.1,180.3,115.4,9.6
"204304_s_at",62.8,38.8,48.7,60.8,72.4,120.1,22.3,59.3,75.6,18.1,55.1,53.4,54.5,180.8
"204306_s_at",112.1,37.4,103.2,45.9,247.9,399.9,187.9,272.7,324.4,345.6,504.6,75.7,231.2,33.6
"204309_at",14.8,29,110.7,74.5,52,14.1,12.2,6.8,38,64.6,89.3,108,8.4,80
"204310_s_at",242.6,58.9,5.3,78.6,4.8,105.2,347.1,40.2,58,142.6,10.2,73.9,69.5,7.8
"204311_at",42.9,14.2,27.5,63,15.6,66.5,229.2,35.6,45.2,147.1,68.5,91.6,118.1,45.4
"204313_s_at",576.2,433.8,340,355,503.9,541.4,565,264.2,260.5,317.6,285.7,268.8,232.4,476.9
"204319_s_at",1767.2,1266.8,1397,1558.3,1971.3,2993.7,3229.7,1471.6,2483.5,2239.5,2554.1,913.3,995.5,340.8
"204321_at",96.6,8.9,177.6,156.7,52.7,128,152.8,183.5,37.8,53.8,7.8,10.6,126.3,21.7
"204326_x_at",473.3,956.1,970.2,971.9,908,1283.8,1726.8,1824.8,964.5,2001.1,557.5,359.6,1319.3,436.7
"204327_s_at",319.5,251.3,353.8,329.1,272.7,170.5,214,198,231.4,132.6,139.7,182.3,300.6,158.2
"204328_at",1395.2,1094,1791.7,1240.4,985.9,938.9,639.6,1226.5,1109.7,1147.6,457.3,650.9,2742.5,880.5
"204331_s_at",254.7,574.6,578.5,581.2,517.1,381.1,20.5,365.6,486.2,409.6,309.6,247.5,564.6,311.9
"204333_s_at",344.3,300.2,208.6,228.7,214,184,462.5,109.6,143.5,151.2,140.5,101,198.6,116.5
"204334_at",551.2,380.3,546.8,578.7,703.2,799.5,1215,1222.1,370.8,301.4,501.7,590.7,408.3,872.2
"204336_s_at",1018.4,1485.6,1467.7,1587.8,1818.8,1972.2,3546.5,3316.9,2814.1,2229.7,2495.8,3093.4,1709.8,2717.6
"204337_at",47.1,12,16.8,52.5,141.6,92.4,33.2,38.2,20.9,33.7,17.7,26.1,21.8,34.5
"204340_at",138.1,175.9,200,268.4,176.1,181.2,82.7,230.7,202.1,225,127.6,198.9,195,177.4
"204341_at",120.9,74.5,195.3,196.4,107.2,166,106.6,173.9,207.1,111.9,140.7,121.4,115.1,162.5
"204343_at",92.1,115.9,34.4,110.3,142.9,255.7,111.8,204.8,95,191.1,172.5,181.3,130.1,103.8
"204344_s_at",139.4,69.2,106.3,44.5,34.3,29.7,89.5,78,24.1,20.1,45.4,31.6,19.6,98.6
"204345_at",9.2,12.2,83.2,14.6,31,24.4,42.9,10.1,9.5,17.9,6.8,9.4,64.6,72.1
"204346_s_at",471.4,476,615,751,186.6,235,300,411.2,291.9,218.2,218.2,106.9,1357.9,469.4
"204348_s_at",129.2,115.6,124.1,121.2,147.1,135.1,163.8,219.5,131.7,187.8,151.4,209.5,155.1,227.1
"204350_s_at",1109.2,445.4,472.6,548,334.4,415.4,21.9,370.4,294.8,187.1,302.4,427.7,414.8,277.1
"204351_at",205.7,175.9,316.9,138.8,3855.8,2060,3831.8,5563.5,3984.5,6807.2,9146,21482,239.9,10738.3
"204352_at",1434,1177.9,1592.7,1582,493.9,441.6,897.6,306.1,457.5,471.8,311.3,88.1,1341.6,125.9
"204359_at",68,30.1,11.5,69.2,48.2,100.4,198.9,10.6,22.8,45,27.5,22.5,11.1,23.7
"204360_s_at",171.1,169.6,252.8,219.3,214.8,237.5,195.4,169.5,234.4,248.3,123.5,230.3,223.9,178.2
"204362_at",698,720.1,892.4,1134.2,1255.3,1431.5,43.8,1265.7,1624.1,735,1508.1,1838.6,340.7,1173.2
"204363_at",10.8,14.5,9.3,14.9,17.1,24,32.4,40.2,21,32.2,10.9,11,7.6,17.5
"204367_at",874.5,840.7,630.8,751.5,567,421.4,700.1,225.6,517.7,259.7,566.7,541.9,773.2,453.1
"204368_at",65.6,24,78.7,15.4,25.9,26.1,46.5,92.6,31.4,40.1,121.4,22.8,60.7,73.6
"204369_at",336.5,287.3,346.7,342.5,381.6,324.5,154.6,273.4,202.8,165.2,208.6,309.1,262.2,206.9
"204370_at",470.2,628.1,706.7,659.4,525.3,453.6,890.3,551.8,565.6,728.7,759.6,923,644.6,657.5
"204372_s_at",516.5,204.2,400.3,440.4,589.8,390.3,1325.5,402.4,442.1,413.3,251.7,292.2,405.6,566.6
"204374_s_at",152.2,142.7,113.2,161.8,26.9,140,25.2,129,133.2,131.2,102.1,94.6,47.3,91.9
"204378_at",186.9,107.2,119.9,172.3,168,195.4,183.2,153.4,95.7,115.2,115.1,128.3,123.3,126.2
"204379_s_at",32.4,9.2,11.3,22.4,38.2,72,242.5,28.7,31,7.4,12.1,6.7,27.3,8.7
"204381_at",31.5,29.5,41.6,41.5,60.7,69.4,31.1,23.8,158,114.5,53.3,346.5,45.8,350.4
"204385_at",694.4,664.4,562.3,553.6,539.4,613.6,830.1,421.7,425.8,371.9,449,722.8,412.1,223.6
"204388_s_at",87.6,7.3,29.2,23,13,31.5,40.3,42.3,15.7,75.6,248.3,29.5,9.2,128.9
"204390_at",10.4,8.6,11.5,7.5,6.7,15.1,12.4,29.1,11.2,9.1,7.6,17.2,8.4,5
"204392_at",263.8,352.3,350.5,425.3,388.4,441,175,415.1,547.9,347.2,259.7,223.6,415.5,256.9
"204393_s_at",204.7,139.5,276.4,274.8,254.3,288.8,723.8,220.8,564.8,344.5,247.5,649.3,171.1,617.5
"204394_at",314.6,222.8,190.5,291.7,360.6,320.2,26.2,272.2,323.2,261.3,201.9,281.4,268,422.6
"204396_s_at",504.7,557.9,529.5,468.6,486.5,423.1,875.6,311.1,785,524.6,707.2,163.9,696.7,325.2
"204398_s_at",409.5,541.7,320.4,301.7,343.9,412.6,405.1,493.8,271.9,379.4,243.1,312.8,423.1,237.3
"204400_at",4.9,18.1,46.4,12.6,11.3,34.7,97.4,8.9,106.2,133.8,61.1,159.4,21,93.5
"204401_at",279.5,282.4,398.4,421.5,354.2,418.3,61.9,399.9,228.4,501.1,205,154.4,311,162.9
"204404_at",263.1,250.5,225.4,199.4,383,440.4,602,350.4,268.4,253.2,251.7,281,227.7,309.4
"204407_at",185.7,259.5,255.5,335,84.1,39.2,533.9,8,127.6,80.2,135.1,166.6,177.6,149.3
"204408_at",237,231,226.8,254.3,181.3,293.5,37.8,204.4,327.4,367.1,184.9,248.9,215.7,270.2
"204409_s_at",10.3,35.4,17.9,19,833.8,297.3,1084.4,367.9,15.8,40.6,1033.8,1164.5,549.6,14.9
"204413_at",40.6,61.8,25.6,26,15.1,18.7,314.4,18.6,15.7,46.4,14.8,19.7,73.3,96.5
"204415_at",337.6,3618.5,893.7,677.2,885.6,4186.3,329.1,2856.6,539.7,1356,397.2,399.9,458.7,386.4
"204417_at",1388.6,890.4,700.5,902.7,752.4,730.8,1345.8,1280.7,809.8,565.9,660.2,994.6,883.8,805.5
"204418_x_at",792.7,433.3,800.4,800.2,704.2,528.8,760.5,667.4,692.6,421.5,794.6,451.4,762.3,1574.6
"204419_x_at",1405.2,242.6,1129.4,1132.1,710.7,5244.9,9564.1,378.6,2681.9,9327.9,8398.3,4378,838.4,6099.4
"204420_at",97.4,72.2,24,27.1,59.5,15.8,156.8,47.6,122.6,59.7,24.1,90.5,19.9,93.8
"204422_s_at",35.3,3.9,4,3.3,2.6,31.9,48.4,22.6,6.7,18.2,9.9,20,29.1,23.8
"204423_at",128.8,219.9,227.7,212.8,105,113.1,140.9,244.7,118.7,188.6,282.7,271.7,200.5,272
"204424_s_at",77.3,48,78.1,68.4,18.2,20.6,21.2,80.4,168.2,77.6,61.7,20.9,82.4,39.2
"204425_at",537.2,343.9,425.3,499.4,360.1,251.2,211.4,453.9,591.7,582.9,302.9,544,565,570.4
"204427_s_at",751.4,952.1,774.7,718.9,471.9,500.9,23.3,427.1,297.2,261.9,212.2,149.5,241.2,447
"204428_s_at",12.7,11,9.9,14.9,13.8,20.5,31.8,10.7,20.5,18,8.5,14.3,9.4,7.2
"204429_s_at",292.3,235.2,215.3,252.9,244.5,336.3,336.7,135,370.5,367.1,260.9,272.2,195.4,947
"204432_at",151.5,79.3,63.8,84.2,119.3,157,358.2,67.3,78.7,93.1,72,98.8,103.1,67.1
"204434_at",293.1,159.1,200.1,187.1,201.4,244.9,45.6,177.9,134.8,112.4,199.3,262.9,140.9,163.2
"204437_s_at",256,96.9,184.9,204.4,175,207.9,172.1,276.5,185.4,159.9,155.6,249.3,114.3,167.5
"204438_at",118.1,98.1,81.4,155,130.9,137.8,228.6,189.6,182.7,97.7,125.3,103.5,81.8,78.7
"204439_at",103.5,5825.9,284,327.6,342.5,2034.5,578.6,258.2,87.6,690.9,139.1,134.2,141.3,218.2
"204440_at",559.4,369.6,415.7,470.9,714.3,623.8,251.6,482.4,603.6,413,259,349.7,320,407.8
"204441_s_at",153.5,104.1,136.5,95.7,274,263.6,474,137.9,147.4,167,118.3,79.3,134.6,249.4
"204443_at",188,133.2,167.1,124.1,226.3,259.1,227.3,259.1,192,315.6,168.8,197.2,158.3,320
"204444_at",189.4,105.2,98.9,76.4,176.8,137.2,489.2,156.1,133.7,196.8,172.8,200.9,157.8,569.4
"204446_s_at",1904.8,2317.5,2304.8,2361.8,3891.8,4907.7,22786.1,7362,5614.1,4775.4,6726.5,15391.2,2330.2,6027.2
"204449_at",153.3,152.1,102,147.7,111,166.5,499.1,105.7,42.2,88,141.5,88.7,142.8,79.6
"204450_x_at",65.5,47.7,5.5,88.3,176.8,264.7,297.3,115.5,64,8.8,44.7,22.7,53.1,68.3
"204451_at",102.4,124.6,145.2,157.7,144.5,161.1,419.9,92.8,153.7,86.9,106.7,16.3,108.2,33
"204453_at",446.9,223.2,210.4,238.2,140.3,185.4,103.3,177.3,38.4,53.7,90.1,13.8,270.6,110.3
"204454_at",354,167.9,212.8,219,235.3,189.9,54.8,73.8,149.3,230.3,159.7,72.5,242.4,139.1
"204455_at",48.6,49.7,58.8,52,59.5,32.7,187.8,18.8,110.3,37.8,10.6,41.4,71.3,47.5
"204457_s_at",17.8,11.5,12.8,15,24.5,29.3,368.8,8.2,5.6,14.7,10,9.1,8.2,8.8
"204458_at",165.7,170.6,157,202.4,159.8,164,281.8,108.5,237,182,43.7,15.5,124.2,43.6
"204459_at",192.5,198.3,274.7,290.4,227,240.4,76.5,125.1,152.3,270.6,185.9,91.4,323.7,159.3
"204460_s_at",89.2,87.7,72.4,37.3,53.4,60.9,179.7,19,11.8,19.4,14.5,11.3,13.4,56.7
"204462_s_at",144.7,51.2,200.3,180.9,122.9,9,475.6,177.1,146.8,63.6,102.3,18.5,97.9,100.5
"204464_s_at",60.4,52.4,42.9,73.2,25.1,46.1,212.6,37.6,58.6,33.4,44.2,67.5,33.8,33.6
"204465_s_at",117.7,71.5,151.2,46,172.6,231.6,131.8,17.4,100,111.3,97.4,167.7,15.1,109.9
"204466_s_at",552.9,286.7,569.8,558.9,591.8,917.2,1462.8,715.1,1646.7,7608.1,3053.7,8237.2,631.2,1956
"204468_s_at",4.5,18.2,12.8,4.8,6.3,16.5,26.1,6.2,8.9,4.8,7.3,4.2,6.9,3.7
"204469_at",19.6,28.4,11.8,25.1,51.3,68.6,74.9,72,13.9,31.4,14.1,35,24,9.3
"204470_at",79.9,77.5,112.5,111.1,272.6,133,340,346.7,389.8,527.7,441.8,951.7,103.7,1713.3
"204472_at",95.3,71.8,92.6,173.5,131,108.8,341.8,135.3,76.3,94.2,73.3,38.1,41.6,55.9
"204475_at",61.9,43.1,43.1,54,1.8,111.1,280.7,70.3,30.7,101.6,83.7,60.1,40.7,29.2
"204476_s_at",33.4,7.4,18.1,16.2,17.3,34,141.5,30,19.7,23.5,12,20.9,7.8,12.4
"204478_s_at",587.4,371.4,304,381.6,334.1,446.7,1415.1,396.8,482.1,341.4,439.8,569.8,331.7,445.4
"204479_at",755.3,1088.6,981.5,1142.3,1085.9,937.9,931.2,1400.9,1219.3,1044.4,1536.9,1380,906.6,1361.8
"204481_at",241,339.1,313.2,302.4,453.7,453.3,538.6,435.4,311.7,399.1,189.8,198.9,379.6,253.6
"204482_at",144,93.1,78.4,103,283.8,251,210.7,228.7,471.5,384.4,266.6,257.3,118,73.5
"204483_at",73.8,62.2,122.5,35.8,118.6,20.1,391.2,148.9,76.5,94.8,101.6,86.6,137.6,32.1
"204484_at",490.9,539.4,538.1,466,460.7,301.1,731.3,163.5,157.8,281.7,260.1,95,509.3,301.2
"204485_s_at",50.2,42.5,43.1,50.6,33.3,22,20,59.9,49.8,37,58.7,42.2,33.6,30.1
